chr,start,end,name,score,strand,common_name,sample
chrVI,54695,55365,YFL039C,100,-,ACT1,yiming
chrVI,55985,56335,YFL038C,100,-,YPT1,yiming
chrVI,55985,56335,YFL037W,100,+,TUB2,yiming
chrVI,58081,58781,YFL036W,100,+,RPO41,yiming
chrVI,63992,64242,YFL034C-B,100,-,MOB2,yiming
chrVI,64931,65475,YFL034C-A,100,-,RPL22B,yiming
chrVI,64931,65475,YFL034W,100,+,MIL1,yiming
chrVI,74425,74870,YFL033C,100,-,RIM15,yiming
chrVI,74425,74870,YFL032W,100,+,YFL032W,yiming
chrVI,74477,75177,YFL031W,100,+,HAC1,yiming
chrVI,76113,76813,YFL031C-A,100,-,YFL031C-A,yiming
chrVI,76145,76829,YFL030W,100,+,AGX1,yiming
chrVI,79159,79342,YFL029C,100,-,CAK1,yiming
chrVI,80211,80417,YFL028C,100,-,CAF16,yiming
chrVI,81910,82578,YFL027C,100,-,GYP8,yiming
chrVI,81910,82578,YFL026W,100,+,STE2,yiming
chrVI,87232,87845,YFL025C,100,-,BST1,yiming
chrVI,90343,90984,YFL024C,100,-,EPL1,yiming
chrVI,90343,90984,YFL023W,100,+,BUD27,yiming
chrVI,95008,95708,YFL022C,100,-,FRS2,yiming
chrVI,95264,95964,YFL021W,100,+,GAT1,yiming
chrVI,96613,97313,YFL021C-A,100,-,YFL021C-A,yiming
chrVI,99593,100246,YFL020C,100,-,PAU5,yiming
chrVI,100599,101299,YFL019C,100,-,YFL019C,yiming
chrVI,103121,103693,YFL018C,100,-,LPD1,yiming
chrVI,103121,103693,YFL017W-A,100,+,SMX2,yiming
chrVI,104456,104695,YFL017C,100,-,GNA1,yiming
chrVI,106230,106409,YFL016C,100,-,MDJ1,yiming
chrVI,106230,106409,YFL015W-A,100,+,YFL015W-A,yiming
chrVI,106957,107250,YFL015C,100,-,YFL015C,yiming
chrVI,106957,107250,YFL014W,100,+,HSP12,yiming
chrVI,107579,107793,YFL013W-A,100,+,YFL013W-A,yiming
chrVI,109104,109804,YFL012W-A,100,+,YFL012W-A,yiming
chrVI,109924,110624,YFL013C,100,-,IES1,yiming
chrVI,110178,110641,YFL012W,100,+,YFL012W,yiming
chrVI,111639,112339,YFL011W,100,+,HXT10,yiming
chrVI,114284,114984,YFL010W-A,100,+,AUA1,yiming
chrVI,115737,116139,YFL010C,100,-,WWM1,yiming
chrVI,115737,116139,YFL009W,100,+,CDC4,yiming
chrVI,118724,119424,YFL008W,100,+,SMC1,yiming
chrVI,123101,123474,YFL007W,100,+,BLM10,yiming
chrVI,129905,130329,YFL005W,100,+,SEC4,yiming
chrVI,131105,131805,YFL004W,100,+,VTC2,yiming
chrVI,137152,137852,YFL003C,100,-,MSH4,yiming
chrVI,137499,138199,YFL002W-B,100,+,YFL002W-B,yiming
chrVI,137499,138199,YFL002W-A,100,+,YFL002W-A,yiming
chrVI,146929,147126,YFL002C,100,-,SPB4,yiming
chrVI,146929,147126,YFL001W,100,+,DEG1,yiming
chrVI,148454,149105,YFR001W,100,+,LOC1,yiming
chrVI,149719,150011,YFR002W,100,+,NIC96,yiming
chrVI,153119,153388,YFR003C,100,-,YPI1,yiming
chrVI,153119,153388,YFR004W,100,+,RPN11,yiming
chrVI,155868,156139,YFR005C,100,-,SAD1,yiming
chrVI,155868,156139,YFR006W,100,+,YFR006W,yiming
chrVI,158593,159293,YFR007W,100,+,YFH7,yiming
chrVI,160354,160529,YFR008W,100,+,FAR7,yiming
chrVI,161782,162482,YFR009W,100,+,GCN20,yiming
chrVI,163169,163869,YFR009W-A,100,+,YFR009W-A,yiming
chrVI,164740,165060,YFR010W,100,+,UBP6,yiming
chrVI,166559,166721,YFR010W-A,100,+,YFR010W-A,yiming
chrVI,167251,167881,YFR011C,100,-,MIC19,yiming
chrVI,167251,167881,YFR012W,100,+,DCV1,yiming
chrVI,168516,169216,YFR012W-A,100,+,YFR012W-A,yiming
chrVI,169302,169914,YFR013W,100,+,IOC3,yiming
chrVI,173869,174257,YFR014C,100,-,CMK1,yiming
chrVI,176383,177034,YFR015C,100,-,GSY1,yiming
chrVI,180735,181435,unknown_5470,100,-,AIP5,yiming
chrVI,182849,183119,YFR017C,100,-,IGD1,yiming
chrVI,184210,184490,YFR018C,100,-,YFR018C,yiming
chrVI,184210,184490,YFR019W,100,+,FAB1,yiming
chrVI,192026,192726,unknown_5474,100,+,CSS2,yiming
chrVI,194100,194800,YFR021W,100,+,ATG18,yiming
chrVI,196302,196821,YFR022W,100,+,ROG3,yiming
chrVI,199162,199862,YFR023W,100,+,PES4,yiming
chrVI,203421,203731,YFR024C-A,100,-,LSB3,yiming
chrVI,204738,205438,YFR025C,100,-,HIS2,yiming
chrVI,206245,206945,YFR026C,100,-,ULI1,yiming
chrVI,206740,207440,YFR027W,100,+,ECO1,yiming
chrVI,210056,210756,YFR028C,100,-,CDC14,yiming
chrVI,210225,210925,YFR029W,100,+,PTR3,yiming
chrVI,212961,213300,YFR030W,100,+,MET10,yiming
chrVI,220094,220495,YFR031C,100,-,SMC2,yiming
chrVI,221406,222078,YFR031C-A,100,-,RPL2A,yiming
chrVI,222947,223246,YFR032C,100,-,RRT5,yiming
chrVI,223425,223698,YFR032C-A,100,-,RPL29,yiming
chrVI,223961,224314,unknown_5489,100,-,MIN10,yiming
chrVI,224757,225008,YFR033C,100,-,QCR6,yiming
chrVI,225946,226010,YFR034C,100,-,PHO4,yiming
chrVI,225946,226010,YFR034W-A,100,+,YFR034W-A,yiming
chrVI,226453,226950,YFR035C,100,-,YFR035C,yiming
chrVI,226453,226950,YFR036W,100,+,CDC26,yiming
chrVI,227324,227438,YFR036W-A,100,+,YFR036W-A,yiming
chrVI,229173,229367,YFR037C,100,-,RSC8,yiming
chrVI,229173,229367,YFR038W,100,+,IRC5,yiming
chrVI,233531,234229,YFR039C,100,-,OSW7,yiming
chrVI,233531,234229,YFR040W,100,+,SAP155,yiming
chrVI,238242,238445,YFR041C,100,-,ERJ5,yiming
chrVI,238242,238445,YFR042W,100,+,KEG1,yiming
chrVI,239814,239979,YFR043C,100,-,IRC6,yiming
chrVI,241424,241985,YFR044C,100,-,DUG1,yiming
chrVI,241424,241985,unknown_5504,100,+,MRX20,yiming
chrVI,244146,244266,YFR046C,100,-,CNN1,yiming
chrVI,245153,245853,YFR047C,100,-,BNA6,yiming
chrVI,245433,246133,YFR048W,100,+,RMD8,yiming
chrVI,248121,248510,YFR049W,100,+,YMR31,yiming
chrVI,249853,250150,YFR050C,100,-,PRE4,yiming
chrVI,251790,252490,YFR051C,100,-,RET2,yiming
chrVI,251792,252492,YFR052W,100,+,RPN12,yiming
chrVI,253721,254421,YFR052C-A,100,-,YFR052C-A,yiming
chrVI,255036,255736,YFR053C,100,-,HXK1,yiming
chrVI,259420,260120,YFR054C,100,-,YFR054C,yiming
chrVI,263491,264191,YFR055W,100,+,IRC7,yiming
chrVI,264312,265012,YFR056C,100,-,YFR056C,yiming
chrVI,268348,269048,YFR057W,100,+,YFR057W,yiming
chrVII,2090,2790,YGL263W,100,+,COS12,yiming
chrVII,4612,5312,YGL262W,100,+,YGL262W,yiming
chrVII,6652,6860,YGL261C,100,-,PAU11,yiming
chrVII,6652,6860,YGL260W,100,+,YGL260W,yiming
chrVII,7770,8470,YGL259W,100,+,YPS5,yiming
chrVII,8967,9162,YGL258W-A,100,+,YGL258W-A,yiming
chrVII,10410,11110,YGL258W,100,+,VEL1,yiming
chrVII,14157,14857,YGL257C,100,-,MNT2,yiming
chrVII,14459,15159,YGL256W,100,+,ADH4,yiming
chrVII,20278,20978,YGL255W,100,+,ZRT1,yiming
chrVII,22108,22304,YGL254W,100,+,FZF1,yiming
chrVII,23235,23935,YGL253W,100,+,HXK2,yiming
chrVII,27484,27921,YGL252C,100,-,RTG2,yiming
chrVII,31636,31910,YGL251C,100,-,HFM1,yiming
chrVII,31636,31910,YGL250W,100,+,RMR1,yiming
chrVII,32635,33098,YGL249W,100,+,ZIP2,yiming
chrVII,35212,35653,YGL248W,100,+,PDE1,yiming
chrVII,36762,36933,YGL247W,100,+,BRR6,yiming
chrVII,38780,39023,YGL246C,100,-,RAI1,yiming
chrVII,38780,39023,YGL245W,100,+,GUS1,yiming
chrVII,41149,41498,YGL244W,100,+,RTF1,yiming
chrVII,43174,43307,YGL243W,100,+,TAD1,yiming
chrVII,45197,45445,YGL242C,100,-,YGL242C,yiming
chrVII,45197,45445,YGL241W,100,+,KAP114,yiming
chrVII,48459,48613,YGL240W,100,+,DOC1,yiming
chrVII,49365,49552,YGL238W,100,+,CSE1,yiming
chrVII,49745,50445,YGL239C,100,-,YGL239C,yiming
chrVII,53528,53787,YGL237C,100,-,HAP2,yiming
chrVII,54579,55279,YGL235W,100,+,YGL235W,yiming
chrVII,55796,56482,YGL236C,100,-,MTO1,yiming
chrVII,55815,56482,YGL234W,100,+,"ADE5,7",yiming
chrVII,58890,59122,YGL233W,100,+,SEC15,yiming
chrVII,61854,62075,YGL232W,100,+,TAN1,yiming
chrVII,63620,63772,YGL231C,100,-,EMC4,yiming
chrVII,64215,64503,YGL230C,100,-,YGL230C,yiming
chrVII,66959,67598,YGL229C,100,-,SAP4,yiming
chrVII,66959,67598,YGL228W,100,+,SHE10,yiming
chrVII,69331,69671,YGL227W,100,+,VID30,yiming
chrVII,73157,73339,YGL226C-A,100,-,OST5,yiming
chrVII,73157,73339,YGL226W,100,+,MTC3,yiming
chrVII,76193,76893,YGL225W,100,+,VRG4,yiming
chrVII,78856,79111,YGL224C,100,-,SDT1,yiming
chrVII,80364,80658,YGL223C,100,-,COG1,yiming
chrVII,81185,81425,YGL222C,100,-,EDC1,yiming
chrVII,82291,82373,YGL221C,100,-,NIF3,yiming
chrVII,82291,82373,unknown_5563,100,+,BOL2,yiming
chrVII,82949,83649,YGL218W,100,+,YGL218W,yiming
chrVII,84256,84838,YGL219C,100,-,MDM34,yiming
chrVII,84299,84884,YGL216W,100,+,KIP3,yiming
chrVII,85179,85879,YGL217C,100,-,YGL217C,yiming
chrVII,87301,87980,YGL215W,100,+,CLG1,yiming
chrVII,89338,90011,YGL214W,100,+,YGL214W,yiming
chrVII,91251,91436,YGL213C,100,-,SKI8,yiming
chrVII,91251,91436,YGL212W,100,+,VAM7,yiming
chrVII,92386,92516,YGL211W,100,+,NCS6,yiming
chrVII,93595,93797,YGL210W,100,+,YPT32,yiming
chrVII,95162,95862,YGL209W,100,+,MIG2,yiming
chrVII,97010,97342,YGL208W,100,+,SIP2,yiming
chrVII,98589,98973,YGL207W,100,+,SPT16,yiming
chrVII,107508,108162,YGL206C,100,-,CHC1,yiming
chrVII,107508,108162,YGL205W,100,+,POX1,yiming
chrVII,112009,112479,YGL204C,100,-,YGL204C,yiming
chrVII,114668,115368,YGL203C,100,-,KEX1,yiming
chrVII,115363,116063,YGL202W,100,+,ARO8,yiming
chrVII,120911,121611,YGL201C,100,-,MCM6,yiming
chrVII,123310,123577,YGL200C,100,-,EMP24,yiming
chrVII,123310,123596,YGL198W,100,+,YIP4,yiming
chrVII,124047,124703,YGL199C,100,-,YGL199C,yiming
chrVII,124303,124703,YGL197W,100,+,MDS3,yiming
chrVII,129188,129888,YGL196W,100,+,DSD1,yiming
chrVII,131174,131531,YGL195W,100,+,GCN1,yiming
chrVII,139967,140374,YGL194C-A,100,-,YGL194C-A,yiming
chrVII,141732,141922,YGL194C,100,-,HOS2,yiming
chrVII,142233,142252,YGL193C,100,-,YGL193C,yiming
chrVII,142233,142252,YGL192W,100,+,IME4,yiming
chrVII,144114,144814,YGL191W,100,+,COX13,yiming
chrVII,147395,148095,YGL190C,100,-,CDC55,yiming
chrVII,148594,148830,YGL189C,100,-,RPS26A,yiming
chrVII,148970,149349,YGL188C-A,100,-,YGL188C-A,yiming
chrVII,149522,149710,YGL188C,100,-,YGL188C,yiming
chrVII,150177,150877,YGL187C,100,-,COX4,yiming
chrVII,152782,153173,YGL186C,100,-,TPN1,yiming
chrVII,154312,154621,YGL185C,100,-,YGL185C,yiming
chrVII,156018,156549,YGL184C,100,-,STR3,yiming
chrVII,157291,157912,YGL183C,100,-,MND1,yiming
chrVII,157602,157912,YGL182C,100,-,YGL182C,yiming
chrVII,157602,157912,YGL181W,100,+,GTS1,yiming
chrVII,159371,160071,YGL180W,100,+,ATG1,yiming
chrVII,165097,165797,YGL179C,100,-,TOS3,yiming
chrVII,166658,167358,YGL178W,100,+,MPT5,yiming
chrVII,166865,167565,YGL177W,100,+,YGL177W,yiming
chrVII,173085,173291,YGL176C,100,-,YGL176C,yiming
chrVII,174328,174551,YGL175C,100,-,SAE2,yiming
chrVII,174328,174551,YGL174W,100,+,BUD13,yiming
chrVII,180119,180706,YGL173C,100,-,XRN1,yiming
chrVII,180119,180706,YGL172W,100,+,NUP49,yiming
chrVII,182124,182396,YGL171W,100,+,ROK1,yiming
chrVII,185400,186065,YGL170C,100,-,SPO74,yiming
chrVII,185400,186065,YGL169W,100,+,SUA5,yiming
chrVII,187345,187470,YGL168W,100,+,HUR1,yiming
chrVII,190474,191135,YGL167C,100,-,PMR1,yiming
chrVII,190474,191135,YGL166W,100,+,CUP2,yiming
chrVII,191982,191984,YGL165C,100,-,YGL165C,yiming
chrVII,193306,193713,YGL164C,100,-,YRB30,yiming
chrVII,196409,197109,YGL163C,100,-,RAD54,yiming
chrVII,197444,198144,YGL162W,100,+,SUT1,yiming
chrVII,200148,200567,YGL161C,100,-,YIP5,yiming
chrVII,200148,200567,YGL160W,100,+,AIM14,yiming
chrVII,202279,202727,YGL159W,100,+,YGL159W,yiming
chrVII,206338,207038,YGL158W,100,+,RCK1,yiming
chrVII,208576,209011,YGL157W,100,+,ARI1,yiming
chrVII,210054,210421,YGL156W,100,+,AMS1,yiming
chrVII,213672,214086,YGL155W,100,+,CDC43,yiming
chrVII,216101,216278,YGL154C,100,-,LYS5,yiming
chrVII,216101,216278,YGL153W,100,+,PEX14,yiming
chrVII,217374,217529,YGL152C,100,-,YGL152C,yiming
chrVII,217374,217529,YGL151W,100,+,NUT1,yiming
chrVII,224877,225577,YGL149W,100,+,YGL149W,yiming
chrVII,225578,226278,YGL150C,100,-,INO80,yiming
chrVII,225882,226404,YGL148W,100,+,ARO2,yiming
chrVII,228334,228756,YGL147C,100,-,RPL9A,yiming
chrVII,229691,230248,YGL146C,100,-,RRT6,yiming
chrVII,229691,230248,YGL145W,100,+,TIP20,yiming
chrVII,234512,234722,YGL144C,100,-,ROG1,yiming
chrVII,235963,236274,YGL143C,100,-,MRF1,yiming
chrVII,238124,238358,YGL142C,100,-,GPI10,yiming
chrVII,238124,238358,YGL141W,100,+,HUL5,yiming
chrVII,245017,245717,YGL140C,100,-,YGL140C,yiming
chrVII,245021,245721,YGL139W,100,+,FLC3,yiming
chrVII,249536,249874,YGL138C,100,-,YGL138C,yiming
chrVII,249536,249874,YGL137W,100,+,SEC27,yiming
chrVII,253864,254564,YGL136C,100,-,MRM2,yiming
chrVII,253946,254646,YGL135W,100,+,RPL1B,yiming
chrVII,255299,255668,YGL134W,100,+,PCL10,yiming
chrVII,257012,257712,YGL133W,100,+,ITC1,yiming
chrVII,261506,261585,YGL132W,100,+,YGL132W,yiming
chrVII,265864,266150,YGL131C,100,-,SNT2,yiming
chrVII,265864,266150,YGL130W,100,+,CEG1,yiming
chrVII,269194,269299,YGL129C,100,-,RSM23,yiming
chrVII,270150,270398,YGL128C,100,-,CWC23,yiming
chrVII,270781,271003,YGL127C,100,-,SOH1,yiming
chrVII,270781,271003,YGL126W,100,+,SCS3,yiming
chrVII,272145,272526,YGL125W,100,+,MET13,yiming
chrVII,276720,277420,YGL124C,100,-,MON1,yiming
chrVII,276923,277623,YGL123W,100,+,RPS2,yiming
chrVII,277870,278570,YGL123C-A,100,-,YGL123C-A,yiming
chrVII,280529,280783,YGL122C,100,-,NAB2,yiming
chrVII,281163,281640,YGL121C,100,-,GPG1,yiming
chrVII,283943,284448,YGL120C,100,-,PRP43,yiming
chrVII,283943,284448,YGL119W,100,+,COQ8,yiming
chrVII,288457,288518,YGL118C,100,-,YGL118C,yiming
chrVII,288457,288518,YGL117W,100,+,YGL117W,yiming
chrVII,289315,289812,YGL116W,100,+,CDC20,yiming
chrVII,291644,292036,YGL115W,100,+,SNF4,yiming
chrVII,293004,293463,YGL114W,100,+,YGL114W,yiming
chrVII,295640,295935,YGL113W,100,+,SLD3,yiming
chrVII,299731,299981,YGL112C,100,-,TAF6,yiming
chrVII,299731,299981,YGL111W,100,+,NSA1,yiming
chrVII,303414,303516,YGL110C,100,-,CUE3,yiming
chrVII,303414,303516,YGL109W,100,+,YGL109W,yiming
chrVII,304074,304336,YGL108C,100,-,YGL108C,yiming
chrVII,306276,306563,YGL107C,100,-,RMD9,yiming
chrVII,306276,306563,YGL106W,100,+,MLC1,yiming
chrVII,307012,307440,YGL105W,100,+,ARC1,yiming
chrVII,310176,310876,YGL104C,100,-,VPS73,yiming
chrVII,310270,310970,YGL103W,100,+,RPL28,yiming
chrVII,311936,312196,YGL102C,100,-,YGL102C,yiming
chrVII,311936,312196,unknown_5685,100,+,YGK1,yiming
chrVII,312843,313237,YGL100W,100,+,SEH1,yiming
chrVII,314286,314634,YGL099W,100,+,LSG1,yiming
chrVII,316645,317345,YGL098W,100,+,USE1,yiming
chrVII,321085,321785,YGL097W,100,+,SRM1,yiming
chrVII,324634,325334,YGL096W,100,+,TOS8,yiming
chrVII,330610,331121,YGL095C,100,-,VPS45,yiming
chrVII,334468,334889,YGL094C,100,-,PAN2,yiming
chrVII,334468,334889,YGL093W,100,+,SPC105,yiming
chrVII,337642,337909,YGL092W,100,+,NUP145,yiming
chrVII,343045,343322,YGL091C,100,-,NBP35,yiming
chrVII,343045,343322,YGL090W,100,+,LIF1,yiming
chrVII,345156,345839,YGL089C,100,-,MF(ALPHA)2,yiming
chrVII,345156,345839,YGL088W,100,+,YGL088W,yiming
chrVII,346907,347122,YGL087C,100,-,MMS2,yiming
chrVII,346907,347122,YGL086W,100,+,MAD1,yiming
chrVII,349371,349619,YGL085W,100,+,LCL3,yiming
chrVII,352301,353001,YGL084C,100,-,GUP1,yiming
chrVII,352361,353061,YGL083W,100,+,SCY1,yiming
chrVII,355475,355830,YGL082W,100,+,YGL082W,yiming
chrVII,356975,357380,YGL081W,100,+,YGL081W,yiming
chrVII,358342,358639,YGL080W,100,+,MPC1,yiming
chrVII,359031,359447,YGL079W,100,+,KXD1,yiming
chrVII,361862,362228,YGL078C,100,-,DBP3,yiming
chrVII,363919,364338,YGL077C,100,-,HNM1,yiming
chrVII,365999,366699,YGL076C,100,-,RPL7A,yiming
chrVII,368091,368599,YGL075C,100,-,MPS2,yiming
chrVII,368091,368756,YGL073W,100,+,HSF1,yiming
chrVII,368925,369625,YGL074C,100,-,YGL074C,yiming
chrVII,371365,372015,YGL072C,100,-,YGL072C,yiming
chrVII,371365,372015,YGL071W,100,+,AFT1,yiming
chrVII,374830,375053,YGL070C,100,-,RPB9,yiming
chrVII,374830,375090,YGL068W,100,+,MNP1,yiming
chrVII,375517,376104,YGL069C,100,-,YGL069C,yiming
chrVII,375674,376104,YGL067W,100,+,NPY1,yiming
chrVII,377258,377612,YGL066W,100,+,SGF73,yiming
chrVII,381274,381526,YGL065C,100,-,ALG2,yiming
chrVII,383211,383657,YGL064C,100,-,MRH4,yiming
chrVII,383211,383657,YGL063W,100,+,PUS2,yiming
chrVII,384654,385199,YGL063C-A,100,-,YGL063C-A,yiming
chrVII,384769,385199,YGL062W,100,+,PYC1,yiming
chrVII,389714,390070,YGL061C,100,-,DUO1,yiming
chrVII,389714,390070,YGL060W,100,+,YBP2,yiming
chrVII,391995,392228,YGL059W,100,+,PKP2,yiming
chrVII,393703,393992,YGL058W,100,+,RAD6,yiming
chrVII,395835,396041,YGL057C,100,-,GEP7,yiming
chrVII,397624,398324,YGL056C,100,-,SDS23,yiming
chrVII,397931,398631,YGL055W,100,+,OLE1,yiming
chrVII,401290,401990,YGL054C,100,-,ERV14,yiming
chrVII,401892,402592,YGL053W,100,+,PRM8,yiming
chrVII,403305,403440,YGL052W,100,+,YGL052W,yiming
chrVII,403305,403690,YGL051W,100,+,MST27,yiming
chrVII,405079,405779,YGL050W,100,+,TYW3,yiming
chrVII,409607,410072,YGL049C,100,-,TIF4632,yiming
chrVII,411289,411555,YGL048C,100,-,RPT6,yiming
chrVII,411289,411555,YGL047W,100,+,ALG13,yiming
chrVII,413406,414106,YGL045W,100,+,RIM8,yiming
chrVII,417040,417487,YGL044C,100,-,RNA15,yiming
chrVII,417040,417487,YGL043W,100,+,DST1,yiming
chrVII,418597,418709,YGL042C,100,-,YGL042C,yiming
chrVII,418891,418917,YGL041C-B,100,-,YGL041C-B,yiming
chrVII,418891,419047,unknown_5746,100,+,DPC13,yiming
chrVII,419231,419533,YGL041C,100,-,YGL041C,yiming
chrVII,420561,421261,YGL040C,100,-,HEM2,yiming
chrVII,423267,423967,YGL039W,100,+,YGL039W,yiming
chrVII,426810,427303,YGL038C,100,-,OCH1,yiming
chrVII,427953,428606,YGL037C,100,-,PNC1,yiming
chrVII,427953,428606,YGL036W,100,+,YGL036W,yiming
chrVII,433067,433219,YGL035C,100,-,MIG1,yiming
chrVII,433584,434284,YGL034C,100,-,YGL034C,yiming
chrVII,434930,435630,YGL033W,100,+,HOP2,yiming
chrVII,436838,437472,YGL032C,100,-,AGA2,yiming
chrVII,437939,438639,YGL031C,100,-,RPL24A,yiming
chrVII,438396,439096,YGL030W,100,+,RPL30,yiming
chrVII,439643,440068,YGL029W,100,+,CGR1,yiming
chrVII,442914,443614,YGL028C,100,-,SCW11,yiming
chrVII,446148,446417,YGL027C,100,-,CWH41,yiming
chrVII,448540,448769,YGL026C,100,-,TRP5,yiming
chrVII,449093,449793,YGL024W,100,+,YGL024W,yiming
chrVII,449962,450202,YGL025C,100,-,PGD1,yiming
chrVII,452109,452409,YGL023C,100,-,PIB2,yiming
chrVII,452109,452409,YGL022W,100,+,STT3,yiming
chrVII,454565,454790,YGL021W,100,+,ALK1,yiming
chrVII,457875,458161,YGL020C,100,-,GET1,yiming
chrVII,457875,458161,YGL019W,100,+,CKB1,yiming
chrVII,459669,459859,YGL018C,100,-,JAC1,yiming
chrVII,459669,459859,YGL017W,100,+,ATE1,yiming
chrVII,461370,461671,YGL016W,100,+,KAP122,yiming
chrVII,465440,466140,unknown_5773,100,-,BIL2,yiming
chrVII,465446,466146,YGL014W,100,+,PUF4,yiming
chrVII,466403,467103,YGL014C-A,100,-,YGL014C-A,yiming
chrVII,472303,472860,YGL013C,100,-,PDR1,yiming
chrVII,472303,472860,YGL012W,100,+,ERG4,yiming
chrVII,475252,475550,YGL011C,100,-,SCL1,yiming
chrVII,475252,475550,YGL010W,100,+,MPO1,yiming
chrVII,478657,479357,YGL009C,100,-,LEU1,yiming
chrVII,482671,482946,YGL008C,100,-,PMA1,yiming
chrVII,483032,483265,YGL007C-A,100,-,YGL007C-A,yiming
chrVII,483032,483265,YGL007W,100,+,BRP1,yiming
chrVII,484728,485428,YGL006W-A,100,+,YGL006W-A,yiming
chrVII,485538,485925,YGL006W,100,+,PMC1,yiming
chrVII,490551,490707,YGL005C,100,-,COG7,yiming
chrVII,491960,492478,YGL004C,100,-,RPN14,yiming
chrVII,494178,494521,YGL003C,100,-,CDH1,yiming
chrVII,494178,494521,YGL002W,100,+,ERP6,yiming
chrVII,496506,497137,YGL001C,100,-,ERG26,yiming
chrVII,498038,498480,YGR001C,100,-,EFM5,yiming
chrVII,499910,500136,YGR002C,100,-,SWC4,yiming
chrVII,499910,500136,YGR003W,100,+,CUL3,yiming
chrVII,502370,502942,YGR004W,100,+,PEX31,yiming
chrVII,505863,506074,YGR005C,100,-,TFG2,yiming
chrVII,505863,506074,YGR006W,100,+,PRP18,yiming
chrVII,506829,506973,YGR007W,100,+,ECT1,yiming
chrVII,508368,509051,YGR008C,100,-,STF2,yiming
chrVII,511006,511549,YGR009C,100,-,SEC9,yiming
chrVII,511006,511549,YGR010W,100,+,NMA2,yiming
chrVII,511801,512501,YGR011W,100,+,YGR011W,yiming
chrVII,512827,513163,YGR012W,100,+,MCY1,yiming
chrVII,514344,514558,YGR013W,100,+,SNU71,yiming
chrVII,516420,516947,YGR014W,100,+,MSB2,yiming
chrVII,522080,522265,unknown_5805,100,-,EAT1,yiming
chrVII,522080,522265,YGR016W,100,+,YGR016W,yiming
chrVII,523091,523791,YGR017W,100,+,YGR017W,yiming
chrVII,524698,525233,YGR018C,100,-,YGR018C,yiming
chrVII,524698,525233,YGR019W,100,+,UGA1,yiming
chrVII,527333,527636,YGR020C,100,-,VMA7,yiming
chrVII,527333,527636,unknown_5811,100,+,DPC29,yiming
chrVII,528568,529268,YGR023W,100,+,MTL1,yiming
chrVII,529590,530290,YGR022C,100,-,YGR022C,yiming
chrVII,532600,532643,YGR024C,100,-,THG1,yiming
chrVII,532600,532643,YGR025W,100,+,YGR025W,yiming
chrVII,532945,532989,YGR026W,100,+,YGR026W,yiming
chrVII,534462,535162,YGR027C,100,-,RPS25A,yiming
chrVII,535361,536061,YGR027W-A,100,+,YGR027W-A,yiming
chrVII,535361,536061,YGR027W-B,100,+,YGR027W-B,yiming
chrVII,541507,542207,YGR028W,100,+,MSP1,yiming
chrVII,543295,543557,YGR029W,100,+,ERV1,yiming
chrVII,546161,546445,YGR030C,100,-,POP6,yiming
chrVII,546161,546445,YGR031W,100,+,IMO32,yiming
chrVII,547304,548004,YGR031C-A,100,-,NAG1,yiming
chrVII,547568,548268,YGR032W,100,+,GSC2,yiming
chrVII,554971,555671,YGR033C,100,-,TIM21,yiming
chrVII,555116,555816,YGR034W,100,+,RPL26B,yiming
chrVII,557426,557569,YGR035C,100,-,YGR035C,yiming
chrVII,557426,557569,YGR035W-A,100,+,YGR035W-A,yiming
chrVII,558872,559572,YGR036C,100,-,CAX4,yiming
chrVII,559998,560686,YGR037C,100,-,ACB1,yiming
chrVII,559998,560686,YGR038W,100,+,ORM1,yiming
chrVII,567471,568171,YGR038C-B,100,-,YGR038C-B,yiming
chrVII,567471,568171,YGR038C-A,100,-,YGR038C-A,yiming
chrVII,574192,574892,YGR039W,100,+,YGR039W,yiming
chrVII,575203,575402,YGR040W,100,+,KSS1,yiming
chrVII,576791,577491,YGR041W,100,+,BUD9,yiming
chrVII,579134,579480,YGR042W,100,+,MTE1,yiming
chrVII,581440,582140,YGR043C,100,-,NQM1,yiming
chrVII,583896,583938,YGR044C,100,-,RME1,yiming
chrVII,584300,584899,YGR045C,100,-,YGR045C,yiming
chrVII,584300,584899,YGR046W,100,+,TAM41,yiming
chrVII,589473,589830,YGR047C,100,-,TFC4,yiming
chrVII,589473,589830,YGR048W,100,+,UFD1,yiming
chrVII,590915,591318,YGR049W,100,+,SCM4,yiming
chrVII,592446,592910,YGR050C,100,-,YGR050C,yiming
chrVII,593233,593600,YGR051C,100,-,YGR051C,yiming
chrVII,593233,593600,YGR052W,100,+,FMP48,yiming
chrVII,595841,596541,unknown_5849,100,-,MCO32,yiming
chrVII,595997,596697,YGR054W,100,+,YGR054W,yiming
chrVII,598721,599421,YGR055W,100,+,MUP1,yiming
chrVII,601145,601665,YGR056W,100,+,RSC1,yiming
chrVII,605505,606140,YGR057C,100,-,LST7,yiming
chrVII,605505,606140,YGR058W,100,+,PEF1,yiming
chrVII,607147,607567,YGR059W,100,+,SPR3,yiming
chrVII,609868,610568,YGR060W,100,+,ERG25,yiming
chrVII,615969,616332,YGR061C,100,-,ADE6,yiming
chrVII,617282,617520,YGR062C,100,-,COX18,yiming
chrVII,617282,617625,YGR064W,100,+,YGR064W,yiming
chrVII,617828,618081,YGR063C,100,-,SPT4,yiming
chrVII,619862,620562,YGR065C,100,-,VHT1,yiming
